FARM,DATA,TYPE,YearClass,Gen,Mes,value,Year,Month,last,id
SSF_Iberia,culling,biomass,2024,24 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,culling,biomass,2024,24 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,culling,biomass,2024,24 4,e_Jan-2025,99.9854842334221,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,culling,biomass,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,culling,biomass,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,culling,biomass,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,culling,biomass,TOTAL,TOTAL,e_Jan-2025,99.9854842334221,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,culling,number,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,culling,number,2022,22 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,culling,number,2023,23 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,culling,number,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,culling,number,2023,23 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,culling,number,2023,23 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,culling,number,2024,24 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,culling,number,2024,24 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,culling,number,2024,24 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,culling,number,2024,24 4,e_Jan-2025,2716.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,culling,number,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,culling,number,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,culling,number,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,culling,number,TOTAL,TOTAL,e_Jan-2025,2716.0,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,final,avweight,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,final,avweight,2022,22 4,e_Jan-2025,5153.811400952773,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,final,avweight,2023,23 1,e_Jan-2025,5370.997698372291,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,final,avweight,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,final,avweight,2023,23 3,e_Jan-2025,2278.645243315475,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,final,avweight,2023,23 4,e_Jan-2025,1568.057786819734,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,final,avweight,2024,24 1,e_Jan-2025,1251.1006003961454,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,final,avweight,2024,24 2,e_Jan-2025,808.3229448325831,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,final,avweight,2024,24 3,e_Jan-2025,346.03113320098794,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,final,avweight,2024,24 4,e_Jan-2025,68.75774164332,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,final,avweight,2025,25 1,e_Jan-2025,27.215193139862986,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,final,avweight,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,final,avweight,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,final,avweight,TOTAL,TOTAL,e_Jan-2025,643.9175274548688,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,final,biomass,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,final,biomass,2022,22 4,e_Jan-2025,20800.78281424539,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,final,biomass,2023,23 1,e_Jan-2025,57475.04637028188,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,final,biomass,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,final,biomass,2023,23 3,e_Jan-2025,14658.52485024845,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,final,biomass,2023,23 4,e_Jan-2025,436605.3059887263,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,final,biomass,2024,24 1,e_Jan-2025,1168232.7010283063,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,final,biomass,2024,24 2,e_Jan-2025,756547.4352472216,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,final,biomass,2024,24 3,e_Jan-2025,436072.5864334834,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,final,biomass,2024,24 4,e_Jan-2025,64737.88903588494,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,final,biomass,2025,25 1,e_Jan-2025,6201.36276962174,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,final,biomass,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,final,biomass,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,final,biomass,TOTAL,TOTAL,e_Jan-2025,2961331.63453802,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,final,number,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,final,number,2022,22 4,e_Jan-2025,4036.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,final,number,2023,23 1,e_Jan-2025,10701.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,final,number,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,final,number,2023,23 3,e_Jan-2025,6433.0,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,final,number,2023,23 4,e_Jan-2025,278437.0,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,final,number,2024,24 1,e_Jan-2025,933764.0,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,final,number,2024,24 2,e_Jan-2025,935947.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,final,number,2024,24 3,e_Jan-2025,1260212.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,final,number,2024,24 4,e_Jan-2025,941536.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,final,number,2025,25 1,e_Jan-2025,227864.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,final,number,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,final,number,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,final,number,TOTAL,TOTAL,e_Jan-2025,4598930.0,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,growth,%,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,growth,%,2022,22 4,e_Jan-2025,7.317412065420005,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,growth,%,2023,23 1,e_Jan-2025,7.661804771338282,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,growth,%,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,growth,%,2023,23 3,e_Jan-2025,2.333659326500911,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,growth,%,2023,23 4,e_Jan-2025,6.616438637704506,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,growth,%,2024,24 1,e_Jan-2025,18.18413494898867,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,growth,%,2024,24 2,e_Jan-2025,27.49723637470747,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,growth,%,2024,24 3,e_Jan-2025,40.89358903637518,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,growth,%,2024,24 4,e_Jan-2025,57.725572099277464,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,growth,%,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,growth,%,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,growth,%,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,growth,%,TOTAL,TOTAL,e_Jan-2025,19.097257514633668,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,growth,biomass,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,growth,biomass,2022,22 4,e_Jan-2025,1418.296399491588,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,growth,biomass,2023,23 1,e_Jan-2025,4090.2396671502574,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,growth,biomass,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,growth,biomass,2023,23 3,e_Jan-2025,1548.2369937560288,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,growth,biomass,2023,23 4,e_Jan-2025,58946.869548687886,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,growth,biomass,2024,24 1,e_Jan-2025,181055.88985991557,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,growth,biomass,2024,24 2,e_Jan-2025,164584.28172544236,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,growth,biomass,2024,24 3,e_Jan-2025,126567.78789800535,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,growth,biomass,2024,24 4,e_Jan-2025,23693.25171154741,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,growth,biomass,2025,25 1,e_Jan-2025,6201.36276962174,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,growth,biomass,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,growth,biomass,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,growth,biomass,TOTAL,TOTAL,e_Jan-2025,568106.2165736182,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,harvests,avweight,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,harvests,avweight,2022,22 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,harvests,avweight,2023,23 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,harvests,avweight,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,harvests,avweight,2023,23 3,e_Jan-2025,2848.5368785819373,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,harvests,avweight,2023,23 4,e_Jan-2025,1553.71386420751,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,harvests,avweight,2024,24 1,e_Jan-2025,952.5833162404097,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,harvests,avweight,2024,24 2,e_Jan-2025,681.4254000851606,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,harvests,avweight,2024,24 3,e_Jan-2025,409.6902471589305,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,harvests,avweight,2024,24 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,harvests,avweight,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,harvests,avweight,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,harvests,avweight,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,harvests,avweight,TOTAL,TOTAL,e_Jan-2025,1582.0049358790409,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,harvests,biomass,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,harvests,biomass,2022,22 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,harvests,biomass,2023,23 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,harvests,biomass,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,harvests,biomass,2023,23 3,e_Jan-2025,53233.45718693924,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,harvests,biomass,2023,23 4,e_Jan-2025,513256.9453300372,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,harvests,biomass,2024,24 1,e_Jan-2025,8503.711264078138,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,harvests,biomass,2024,24 2,e_Jan-2025,6585.295066422992,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,harvests,biomass,2024,24 3,e_Jan-2025,0.4096902471589305,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,harvests,biomass,2024,24 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,harvests,biomass,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,harvests,biomass,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,harvests,biomass,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,harvests,biomass,TOTAL,TOTAL,e_Jan-2025,581579.8185377248,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,harvests,number,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,harvests,number,2022,22 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,harvests,number,2023,23 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,harvests,number,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,harvests,number,2023,23 3,e_Jan-2025,18688.0,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,harvests,number,2023,23 4,e_Jan-2025,330342.0,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,harvests,number,2024,24 1,e_Jan-2025,8927.0,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,harvests,number,2024,24 2,e_Jan-2025,9664.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,harvests,number,2024,24 3,e_Jan-2025,1.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,harvests,number,2024,24 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,harvests,number,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,harvests,number,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,harvests,number,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,harvests,number,TOTAL,TOTAL,e_Jan-2025,367622.0,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,initial,avweight,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,initial,avweight,2022,22 4,e_Jan-2025,4802.400003655551,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,initial,avweight,2023,23 1,e_Jan-2025,4988.768031317786,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,initial,avweight,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,initial,avweight,2023,23 3,e_Jan-2025,2638.132059942407,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,initial,avweight,2023,23 4,e_Jan-2025,1462.0389779033515,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,initial,avweight,2024,24 1,e_Jan-2025,1048.6167955030542,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,initial,avweight,2024,24 2,e_Jan-2025,631.5381045558883,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,initial,avweight,2024,24 3,e_Jan-2025,245.59734158303687,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,initial,avweight,2024,24 4,e_Jan-2025,43.46788497597837,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,initial,avweight,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,initial,avweight,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,initial,avweight,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,initial,avweight,TOTAL,TOTAL,e_Jan-2025,626.1433624357428,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,initial,biomass,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,initial,biomass,2022,22 4,e_Jan-2025,19382.486414753803,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,initial,biomass,2023,23 1,e_Jan-2025,53384.806703131624,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,initial,biomass,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,initial,biomass,2023,23 3,e_Jan-2025,66343.74504343166,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,initial,biomass,2023,23 4,e_Jan-2025,890915.3817700756,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,initial,biomass,2024,24 1,e_Jan-2025,995680.5224324688,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,initial,biomass,2024,24 2,e_Jan-2025,598548.4485882022,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,initial,biomass,2024,24 3,e_Jan-2025,309505.2082257252,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,initial,biomass,2024,24 4,e_Jan-2025,41044.63732433753,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,initial,biomass,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,initial,biomass,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,initial,biomass,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,initial,biomass,TOTAL,TOTAL,e_Jan-2025,2974805.236502127,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,initial,number,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,initial,number,2022,22 4,e_Jan-2025,4036.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,initial,number,2023,23 1,e_Jan-2025,10701.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,initial,number,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,initial,number,2023,23 3,e_Jan-2025,25148.0,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,initial,number,2023,23 4,e_Jan-2025,609365.0,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,initial,number,2024,24 1,e_Jan-2025,949518.0,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,initial,number,2024,24 2,e_Jan-2025,947763.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,initial,number,2024,24 3,e_Jan-2025,1260214.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,initial,number,2024,24 4,e_Jan-2025,944252.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,initial,number,2025,25 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,initial,number,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,initial,number,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,initial,number,TOTAL,TOTAL,e_Jan-2025,4750997.0,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,inputs,avweight,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,inputs,avweight,2022,22 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,inputs,avweight,2023,23 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,inputs,avweight,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,inputs,avweight,2023,23 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,inputs,avweight,2023,23 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,inputs,avweight,2024,24 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,inputs,avweight,2024,24 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,inputs,avweight,2024,24 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,inputs,avweight,2024,24 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,inputs,avweight,2025,25 1,e_Jan-2025,14.999999999999998,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,inputs,avweight,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,inputs,avweight,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,inputs,avweight,TOTAL,TOTAL,e_Jan-2025,14.999999999999998,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,inputs,biomass,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,inputs,biomass,2022,22 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,inputs,biomass,2023,23 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,inputs,biomass,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,inputs,biomass,2023,23 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,inputs,biomass,2023,23 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,inputs,biomass,2024,24 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,inputs,biomass,2024,24 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,inputs,biomass,2024,24 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
SSF_Iberia,inputs,biomass,2024,24 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 42025e_Jan-2025
SSF_Iberia,inputs,biomass,2025,25 1,e_Jan-2025,3417.9599999999996,2025,1,False,SSF_Iberia25 12025e_Jan-2025
SSF_Iberia,inputs,biomass,2025,25 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 22025e_Jan-2025
SSF_Iberia,inputs,biomass,2025,25 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia25 32025e_Jan-2025
SSF_Iberia,inputs,biomass,TOTAL,TOTAL,e_Jan-2025,3417.9599999999996,2025,1,False,SSF_IberiaTOTAL2025e_Jan-2025
SSF_Iberia,inputs,number,2022,22 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 32025e_Jan-2025
SSF_Iberia,inputs,number,2022,22 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia22 42025e_Jan-2025
SSF_Iberia,inputs,number,2023,23 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 12025e_Jan-2025
SSF_Iberia,inputs,number,2023,23 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 22025e_Jan-2025
SSF_Iberia,inputs,number,2023,23 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 32025e_Jan-2025
SSF_Iberia,inputs,number,2023,23 4,e_Jan-2025,0.0,2025,1,False,SSF_Iberia23 42025e_Jan-2025
SSF_Iberia,inputs,number,2024,24 1,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 12025e_Jan-2025
SSF_Iberia,inputs,number,2024,24 2,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 22025e_Jan-2025
SSF_Iberia,inputs,number,2024,24 3,e_Jan-2025,0.0,2025,1,False,SSF_Iberia24 32025e_Jan-2025
